#entry_id	catalog	external_id	external_url	name	description	entry_type	mnm_user_id	q	matched_on	on wikidata
41713797	1070	1695-288X	https://doaj.org/toc/1695-288X	Revista Latinoamericana de Tecnología Educativa	"Academic journal published by Grupo de Investigación “Nodo Educativo” / Red Universitaria de Tecnología Educativa (RUTE) , covering the subjects:  Education: Education (General) | Education: Special aspects of education"	Q737498	985165	Q50769719	2.01803E+13	http://www.wikidata.org/entity/Q50769719 
41713800	1070	1696-4713	https://doaj.org/toc/1696-4713	"Revista Iberoamericana sobre Calidad, Eficacia y Cambio en Educación"	"Academic journal published by Red Iberoamericana de Investigación sobre Cambio y Eficacia Escolar , covering the subjects:  Education: Education (General)"	Q737498	985165	Q50769779	2.01803E+13	http://www.wikidata.org/entity/Q50769779 
41713804	1070	1697-090X	https://doaj.org/toc/1697-090X	Electronic Journal of Biomedicine	"Academic journal published by Asociación Red Uninet , covering the subjects:  Medicine: Medicine (General)"	Q737498	985165	Q50769876	2.01803E+13	http://www.wikidata.org/entity/Q50769876 
41713806	1070	1697-5197	https://doaj.org/toc/1697-5197	Revista Electrónica de Estudios Internacionales	"Academic journal published by Asociación Española de Profesores de Derecho Internacional y Relaciones Internacionales (AEPDIRI) , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence | Political science: International re"	Q737498	985165	Q50769959	2.01803E+13	http://www.wikidata.org/entity/Q50769959 
41713811	1070	1718-4770	https://doaj.org/toc/1718-4770	Journal of Contemporary Issues in Education	"Academic journal published by University of Alberta , covering the subjects:  Education: Special aspects of education"	Q737498	985165	Q50770044	2.01803E+13	http://www.wikidata.org/entity/Q50770044 
41713815	1070	1725-0463	https://doaj.org/toc/1725-0463	International Journal of Spatial Data Infrastructures Research	"Academic journal published by Publication Office of the European Union , covering the subjects:  Technology: Technology (General)"	Q737498	985165	Q50770088	2.01803E+13	http://www.wikidata.org/entity/Q50770088 
41713828	1070	1753-0296	https://doaj.org/toc/1753-0296	International Journal of Business Science and Applied Management	"Academic journal published by International Journal of Business Science and Applied Management , covering the subjects:  Social Sciences: Commerce: Business"	Q737498	985165	Q50770153	2.01803E+13	http://www.wikidata.org/entity/Q50770153 
41713831	1070	1758-972X	https://doaj.org/toc/1758-972X	Journal of British and Irish Innovative Poetry	"Academic journal published by Open Library of Humanities , covering the subjects:  Language and Literature: English literature"	Q737498	985165	Q50770207	2.01803E+13	http://www.wikidata.org/entity/Q50770207 
41713833	1070	1759-9008	https://doaj.org/toc/1759-9008	Journal of Logic and Analysis	"Academic journal published by Journal of Logic and Analysis , covering the subjects:  Science: Mathematics"	Q737498	985165	Q50770315	2.01803E+13	http://www.wikidata.org/entity/Q50770315 
41713837	1070	1779-6288	https://doaj.org/toc/1779-6288	International Journal for Simulation and Multidisciplinary Design Optimization	"Academic journal published by EDP Sciences , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering | Technology: Technology (General): Industrial directories"	Q737498	985165	Q50770365	2.01803E+13	http://www.wikidata.org/entity/Q50770365 
41713841	1070	1791-2377	https://doaj.org/toc/1791-2377	Journal of Engineering Science and Technology Review	"Academic journal published by Eastern Macedonia and Thrace Institute of Technology , covering the subjects:  Technology: Engineering (General). Civil engineering (General) | Technology: Technology (General)"	Q737498	985165	Q50770395	2.01803E+13	http://www.wikidata.org/entity/Q50770395 
41713736	1070	1607-4041	https://doaj.org/toc/1607-4041	Revista Electrónica de Investigación Educativa	"Academic journal published by Universidad Autónoma de Baja California , covering the subjects:  Education: Education (General)"	Q737498	985165	Q50770486	2.01803E+13	http://www.wikidata.org/entity/Q50770486 
41713752	1070	1652-8670	https://doaj.org/toc/1652-8670	International Journal of Ageing and Later Life	"Academic journal published by Linköping University Electronic Press , covering the subjects:  Social Sciences: Social sciences (General)"	Q737498	985165	Q50770531	2.01803E+13	http://www.wikidata.org/entity/Q50770531 
41713753	1070	1653-4360	https://doaj.org/toc/1653-4360	International Journal of Public Information Systems	"Academic journal published by Mid Sweden University , covering the subjects:  Technology: Technology (General): Industrial engineering. Management engineering: Information technology | Political science: Political science (General)"	Q737498	985165	Q50770582	2.01803E+13	http://www.wikidata.org/entity/Q50770582 
41713757	1070	1659-2441	https://doaj.org/toc/1659-2441	Revista Médica de la Universidad de Costa Rica	"Academic journal published by University of Costa Rica , covering the subjects:  Medicine: Medicine (General)"	Q737498	985165	Q50770649	2.01803E+13	http://www.wikidata.org/entity/Q50770649 
41711074	1070	1907-7947	https://doaj.org/toc/1907-7947	Journal of Indonesian Applied Economics	"Academic journal published by University of Brawijaya , covering the subjects:  Social Sciences: Economic theory. Demography: Economics as a science"	Q737498	15527	Q50770666	2.01803E+13	http://www.wikidata.org/entity/Q50770666 
41713762	1070	1663-618X	https://doaj.org/toc/1663-618X	Journal of Radiation Oncology Informatics	"Academic journal published by Society for Radiation Oncology Informatics , covering the subjects:  Medicine: Medicine (General): Computer applications to medicine. Medical informatics | Medicine: Internal medicine: Neoplasms. Tumors. Oncology. Including c"	Q737498	985165	Q50770698	2.01803E+13	http://www.wikidata.org/entity/Q50770698 
41713790	1070	1687-5710	https://doaj.org/toc/1687-5710	International Journal of Vehicular Technology	"Academic journal published by Hindawi Publishing Corporation , covering the subjects:  Technology"	Q737498	985165	Q50770761	2.01803E+13	http://www.wikidata.org/entity/Q50770761 
41713683	1070	1390-9320	https://doaj.org/toc/1390-9320	Revista Científica Ecociencia	"Academic journal published by Universidad Tecnológica ECOTEC , covering the subjects:  Social Sciences: Social sciences (General)"	Q737498	985165	Q50770800	2.01803E+13	http://www.wikidata.org/entity/Q50770800 
41713713	1070	1555-5062	https://doaj.org/toc/1555-5062	International Journal of Education Policy and Leadership	"Academic journal published by Simon Fraser University; George Mason University , covering the subjects:  Education: Theory and practice of education"	Q737498	985165	Q50770882	2.01803E+13	http://www.wikidata.org/entity/Q50770882 
41713715	1070	1555-9033	https://doaj.org/toc/1555-9033	International Journal for Service Learning in Engineering	"Academic journal published by Queen's University , covering the subjects:  Technology: Engineering (General). Civil engineering (General)"	Q737498	985165	Q50770956	2.01803E+13	http://www.wikidata.org/entity/Q50770956 
41711094	1070	1916-0348	https://doaj.org/toc/1916-0348	Philosophical Inquiry in Education	"Academic journal published by Canadian Philosophy of Education Society , covering the subjects:  Education: Theory and practice of education"	Q737498	15527	Q50771003	2.01803E+13	http://www.wikidata.org/entity/Q50771003 
41713726	1070	1578-8768	https://doaj.org/toc/1578-8768	Revista de Climatología	"Academic journal published by Revista de Climatología , covering the subjects:  Science: Physics: Meteorology. Climatology"	Q737498	985165	Q50771023	2.01803E+13	http://www.wikidata.org/entity/Q50771023 
41711100	1070	1923-3299	https://doaj.org/toc/1923-3299	Aboriginal Policy Studies	"Academic journal published by University of Alberta , covering the subjects:  Geography. Anthropology. Recreation: Anthropology | Social Sciences: Communities. Classes. Races"	Q737498	15527	Q50771036	2.01803E+13	http://www.wikidata.org/entity/Q50771036 
41713633	1070	1306-6048	https://doaj.org/toc/1306-6048	International Electronic Journal of Algebra	"Academic journal published by International Electronic Journal of Algebra , covering the subjects:  Science: Mathematics"	Q737498	985165	Q50771064	2.01803E+13	http://www.wikidata.org/entity/Q50771064 
41713636	1070	1309-0267	https://doaj.org/toc/1309-0267	International Journal of Engineering and Applied Sciences	"Academic journal published by Akdeniz University , covering the subjects:  Technology: Engineering (General). Civil engineering (General)"	Q737498	985165	Q50771117	2.01803E+13	http://www.wikidata.org/entity/Q50771117 
41713641	1070	1309-8047	https://doaj.org/toc/1309-8047	International Journal of Business and Management Studies	"Academic journal published by Social Sciences Research Society , covering the subjects:  Social Sciences: Commerce: Business"	Q737498	985165	Q50771159	2.01803E+13	http://www.wikidata.org/entity/Q50771159 
41713642	1070	1309-8055	https://doaj.org/toc/1309-8055	International Journal of Economics and Finance Studies	"Academic journal published by Social Sciences Research Society , covering the subjects:  Social Sciences: Finance | Social Sciences: Economic theory. Demography: Economics as a science"	Q737498	985165	Q50771214	2.01803E+13	http://www.wikidata.org/entity/Q50771214 
41713643	1070	1309-8063	https://doaj.org/toc/1309-8063	International Journal of Social Sciences and Humanity Studies	"Academic journal published by Social Sciences Research Society , covering the subjects:  General Works: History of scholarship and learning. The humanities | Social Sciences: Social sciences (General)"	Q737498	985165	Q50771256	2.01803E+13	http://www.wikidata.org/entity/Q50771256 
41713644	1070	1309-9108	https://doaj.org/toc/1309-9108	Journal of Social Studies Education Research	"Academic journal published by Journal of Social Studies Education Research , covering the subjects:  Education: Education (General) | Social Sciences"	Q737498	985165	Q50771295	2.01803E+13	http://www.wikidata.org/entity/Q50771295 
41711103	1070	1923-9335	https://doaj.org/toc/1923-9335	Management Science Letters	"Academic journal published by Growing Science , covering the subjects:  Social Sciences: Commerce: Business: Business records management"	Q737498	15527	Q50771352	2.01803E+13	http://www.wikidata.org/entity/Q50771352 
41713670	1070	1339-0015	https://doaj.org/toc/1339-0015	"Journal of Applied Mathematics, Statistics and Informatics"	"Academic journal published by De Gruyter Open , covering the subjects:  Science: Mathematics: Probabilities. Mathematical statistics"	Q737498	985165	Q50771374	2.01803E+13	http://www.wikidata.org/entity/Q50771374 
41713682	1070	1390-9010	https://doaj.org/toc/1390-9010	Revista Electrónica Formación y Calidad Educativa	"Academic journal published by Editorial Mar Abierto & Vicerrectoría Académica/ULEAM , covering the subjects:  Education: Education (General)"	Q737498	985165	Q50771421	2.01803E+13	http://www.wikidata.org/entity/Q50771421 
41711105	1070	1925-2420	https://doaj.org/toc/1925-2420	The Annual Review of Interdisciplinary Justice Research	"Academic journal published by Centre for Interdisciplinary Justice Studies , covering the subjects:  Law: Law in general. Comparative and uniform law. Jurisprudence"	Q737498	15527	Q50771584	2.01803E+13	http://www.wikidata.org/entity/Q50771584 
41713580	1070	0128-1852	https://doaj.org/toc/0128-1852	International Journal of Engineering Materials and Manufacture	"Academic journal published by Deer Hill Publications , covering the subjects:  Technology: Electrical engineering. Electronics. Nuclear engineering: Materials of engineering and construction. Mechanics of materials"	Q737498	985165	Q50771591	2.01803E+13	http://www.wikidata.org/entity/Q50771591 
41713584	1070	0718-235X	https://doaj.org/toc/0718-235X	Revista Interamericana de Ambiente y Turismo	"Academic journal published by Universidad de Talca , covering the subjects:  Geography. Anthropology. Recreation: Environmental sciences | Geography. Anthropology. Recreation: Geography (General)"	Q737498	985165	Q50771633	2.01803E+13	http://www.wikidata.org/entity/Q50771633 
41713585	1070	0718-4727	https://doaj.org/toc/0718-4727	Revista Cultura & Religión	"Academic journal published by Universidad Arturo Prat , covering the subjects:  Philosophy. Psychology. Religion: Religions. Mythology. Rationalism: Religion (General) | Social Sciences: Social sciences (General)"	Q737498	985165	Q50771707	2.01803E+13	http://www.wikidata.org/entity/Q50771707 
41713586	1070	0718-4867	https://doaj.org/toc/0718-4867	Revista Perspectivas de la Comunicación	"Academic journal published by Universidad de La Frontera , covering the subjects:  Language and Literature: Philology. Linguistics: Communication. Mass media"	Q737498	985165	Q50771753	2.01803E+13	http://www.wikidata.org/entity/Q50771753 
