external_id	external_url	q
0354-3293	https://doaj.org/toc/0354-3293	Q50478544
0354-4699	https://doaj.org/toc/0354-4699	Q50478541
0354-5881	https://doaj.org/toc/0354-5881	Q50478540
0354-7132	https://doaj.org/toc/0354-7132	Q50478539
0354-8996	https://doaj.org/toc/0354-8996	Q50478538
0354-9542	https://doaj.org/toc/0354-9542	Q50478537
0361-0934	https://doaj.org/toc/0361-0934	Q50478535
0365-1118	https://doaj.org/toc/0365-1118	Q50478533
0365-4478	https://doaj.org/toc/0365-4478	Q50478528
0366-6913	https://doaj.org/toc/0366-6913	Q50478531
0367-5211	https://doaj.org/toc/0367-5211	Q50478660
0367-598X	https://doaj.org/toc/0367-598X	Q50478659
0369-1527	https://doaj.org/toc/0369-1527	Q50478527
0370-4661	https://doaj.org/toc/0370-4661	Q50478523
0370-5404	https://doaj.org/toc/0370-5404	Q50478522
0372-6827	https://doaj.org/toc/0372-6827	Q50478520
0376-7892	https://doaj.org/toc/0376-7892	Q50478518
0377-0699	https://doaj.org/toc/0377-0699	Q50478517
0377-9424	https://doaj.org/toc/0377-9424	Q50478516
0378-4878	https://doaj.org/toc/0378-4878	Q50478514
0378-603X	https://doaj.org/toc/0378-603X	Q50478512
0379-3982	https://doaj.org/toc/0379-3982	Q50478510
0379-6175	https://doaj.org/toc/0379-6175	Q50478506
0379-7082	https://doaj.org/toc/0379-7082	Q50478505
0424-9674	https://doaj.org/toc/0424-9674	Q50478502
0436-0265	https://doaj.org/toc/0436-0265	Q50478501
0439-691X	https://doaj.org/toc/0439-691X	Q50478500
0452-599X	https://doaj.org/toc/0452-599X	Q50478497
0453-8307	https://doaj.org/toc/0453-8307	Q50478495
0455-6224	https://doaj.org/toc/0455-6224	Q50478658
0469-6255	https://doaj.org/toc/0469-6255	Q50478655
0474-9588	https://doaj.org/toc/0474-9588	Q50478665
0482-3206	https://doaj.org/toc/0482-3206	Q50478653
0520-4062	https://doaj.org/toc/0520-4062	Q50478651
0520-7371	https://doaj.org/toc/0520-7371	Q50478645
0521-517X	https://doaj.org/toc/0521-517X	Q50478644
0547-3330	https://doaj.org/toc/0547-3330	Q50478641
0550-2179	https://doaj.org/toc/0550-2179	Q50478639
0554-5579	https://doaj.org/toc/0554-5579	Q50478638
0556-8080	https://doaj.org/toc/0556-8080	Q50478636
0563-3745	https://doaj.org/toc/0563-3745	Q27716432
0567-784X	https://doaj.org/toc/0567-784X	Q50478635
0567-8269	https://doaj.org/toc/0567-8269	Q50478634
0572-3043	https://doaj.org/toc/0572-3043	Q50478633
0579-6431	https://doaj.org/toc/0579-6431	Q50478632
0582-3226	https://doaj.org/toc/0582-3226	Q50478627
0584-9888	https://doaj.org/toc/0584-9888	Q16619689
0587-5455	https://doaj.org/toc/0587-5455	Q50478625
0702-8865	https://doaj.org/toc/0702-8865	Q50478622
0703-1580	https://doaj.org/toc/0703-1580	Q50478620
0715-3570	https://doaj.org/toc/0715-3570	Q50478619
0716-0240	https://doaj.org/toc/0716-0240	Q50478617
0716-0267	https://doaj.org/toc/0716-0267	Q50478614
0716-0542	https://doaj.org/toc/0716-0542	Q50478613
0716-1077	https://doaj.org/toc/0716-1077	Q50478611
0716-1557	https://doaj.org/toc/0716-1557	Q50478609
0716-2138	https://doaj.org/toc/0716-2138	Q50478607
0716-2677	https://doaj.org/toc/0716-2677	Q50478605
0716-3991	https://doaj.org/toc/0716-3991	Q50478601
0716-7415	https://doaj.org/toc/0716-7415	Q50478599
0716-7520	https://doaj.org/toc/0716-7520	Q50478597
0716-8640	https://doaj.org/toc/0716-8640	Q50478595
0716-8772	https://doaj.org/toc/0716-8772	Q27988671
0717-0297	https://doaj.org/toc/0717-0297	Q50478592
0717-1846	https://doaj.org/toc/0717-1846	Q50478590
0717-2877	https://doaj.org/toc/0717-2877	Q50478588
0717-3997	https://doaj.org/toc/0717-3997	Q50478586
0717-4659	https://doaj.org/toc/0717-4659	Q50478582
0717-5051	https://doaj.org/toc/0717-5051	Q50478581
0717-5248	https://doaj.org/toc/0717-5248	Q50478579
0717-554X	https://doaj.org/toc/0717-554X	Q50814227
0717-6945	https://doaj.org/toc/0717-6945	Q50478577
0717-7798	https://doaj.org/toc/0717-7798	Q50478575
0717-9103	https://doaj.org/toc/0717-9103	Q50478573
0717-9677	https://doaj.org/toc/0717-9677	Q50478572
0717-9758	https://doaj.org/toc/0717-9758	Q50814226
0718-0446	https://doaj.org/toc/0718-0446	Q50478570
0718-0527	https://doaj.org/toc/0718-0527	Q50814225
0718-0675	https://doaj.org/toc/0718-0675	Q50478569
0718-0853	https://doaj.org/toc/0718-0853	Q50478567
0718-1051	https://doaj.org/toc/0718-1051	Q50478566
0718-1701	https://doaj.org/toc/0718-1701	Q50478564
0718-2058	https://doaj.org/toc/0718-2058	Q50481560
0718-235X	https://doaj.org/toc/0718-235X	Q50771633
0718-4654	https://doaj.org/toc/0718-4654	Q50481557
0718-4727	https://doaj.org/toc/0718-4727	Q50771707
0718-4867	https://doaj.org/toc/0718-4867	Q50771753
0718-5022	https://doaj.org/toc/0718-5022	Q50481555
0718-5049	https://doaj.org/toc/0718-5049	Q50814224
0718-5456	https://doaj.org/toc/0718-5456	Q50481552
0718-5693	https://doaj.org/toc/0718-5693	Q50481550
0718-5898	https://doaj.org/toc/0718-5898	Q50481548
0718-7432	https://doaj.org/toc/0718-7432	Q50481547
0718-8382	https://doaj.org/toc/0718-8382	Q50481543
0718-8706	https://doaj.org/toc/0718-8706	Q50814223
0718-8838	https://doaj.org/toc/0718-8838	Q50481541
0718-9230	https://doaj.org/toc/0718-9230	Q50771807
0718-9575	https://doaj.org/toc/0718-9575	Q50481539
0719-0166	https://doaj.org/toc/0719-0166	Q50814222
0719-0409	https://doaj.org/toc/0719-0409	Q50814221
0719-0700	https://doaj.org/toc/0719-0700	Q50814357
0719-0719	https://doaj.org/toc/0719-0719	Q50481538
0719-2215	https://doaj.org/toc/0719-2215	Q50481537
0719-2452	https://doaj.org/toc/0719-2452	Q50814356
0719-2460	https://doaj.org/toc/0719-2460	Q50481535
0719-2584	https://doaj.org/toc/0719-2584	Q50814355
0719-2827	https://doaj.org/toc/0719-2827	Q50807205
0719-3092	https://doaj.org/toc/0719-3092	Q50814354
0719-3335	https://doaj.org/toc/0719-3335	Q50814353
0719-3653	https://doaj.org/toc/0719-3653	Q50481534
0719-3726	https://doaj.org/toc/0719-3726	Q50497491
0719-3734	https://doaj.org/toc/0719-3734	Q50478743
0719-4234	https://doaj.org/toc/0719-4234	Q50478741
0719-4250	https://doaj.org/toc/0719-4250	Q50814352
0719-4285	https://doaj.org/toc/0719-4285	Q50814351
0719-4498	https://doaj.org/toc/0719-4498	Q50478740
0719-4706	https://doaj.org/toc/0719-4706	Q50814350
0719-4994	https://doaj.org/toc/0719-4994	Q50814348
0719-5885	https://doaj.org/toc/0719-5885	Q50814346
0719-6520	https://doaj.org/toc/0719-6520	Q50814345
0719-7659	https://doaj.org/toc/0719-7659	Q50814344
0719-7713	https://doaj.org/toc/0719-7713	Q50478738
0719-8256	https://doaj.org/toc/0719-8256	Q50814343
0797-8316	https://doaj.org/toc/0797-8316	Q50478735
0797-9789	https://doaj.org/toc/0797-9789	Q50478731
0799-3889	https://doaj.org/toc/0799-3889	Q50814342
0800-2452	https://doaj.org/toc/0800-2452	Q50478728
0804-7375	https://doaj.org/toc/0804-7375	Q50478727
0809-2044	https://doaj.org/toc/0809-2044	Q50419850
0809-9936	https://doaj.org/toc/0809-9936	Q50814341
0852-0240	https://doaj.org/toc/0852-0240	Q50478726
0852-0682	https://doaj.org/toc/0852-0682	Q50478725
0852-0720	https://doaj.org/toc/0852-0720	Q50478724
0852-0798	https://doaj.org/toc/0852-0798	Q50478721
0852-0801	https://doaj.org/toc/0852-0801	Q50478719
0852-0976	https://doaj.org/toc/0852-0976	Q50478718
0852-100X	https://doaj.org/toc/0852-100X	Q50478717
0852-1190	https://doaj.org/toc/0852-1190	Q50478716
0852-1697	https://doaj.org/toc/0852-1697	Q50478715
0852-257X	https://doaj.org/toc/0852-257X	Q50478712
0852-4777	https://doaj.org/toc/0852-4777	Q50478710
0852-6834	https://doaj.org/toc/0852-6834	Q50478709
0852-7172	https://doaj.org/toc/0852-7172	Q50478706
0852-7458	https://doaj.org/toc/0852-7458	Q50478705
0852-8489	https://doaj.org/toc/0852-8489	Q50478704
0852-9213	https://doaj.org/toc/0852-9213	Q50478703
0853-1625	https://doaj.org/toc/0853-1625	Q50478701
0853-1773	https://doaj.org/toc/0853-1773	Q50478700
0853-1870	https://doaj.org/toc/0853-1870	Q50478699
0853-2982	https://doaj.org/toc/0853-2982	Q50478697
0853-3857	https://doaj.org/toc/0853-3857	Q50478695
0853-4098	https://doaj.org/toc/0853-4098	Q50478694
0853-4217	https://doaj.org/toc/0853-4217	Q50478693
0853-5167	https://doaj.org/toc/0853-5167	Q50478692
0853-5884	https://doaj.org/toc/0853-5884	Q50478691
0853-6627	https://doaj.org/toc/0853-6627	Q50478690
0853-7291	https://doaj.org/toc/0853-7291	Q50478689
0853-7380	https://doaj.org/toc/0853-7380	Q50497487
0853-7666	https://doaj.org/toc/0853-7666	Q50497486
0853-8999	https://doaj.org/toc/0853-8999	Q50497484
0853-9251	https://doaj.org/toc/0853-9251	Q50497482
0853-9340	https://doaj.org/toc/0853-9340	Q50497481
0853-9510	https://doaj.org/toc/0853-9510	Q50497480
0853-9847	https://doaj.org/toc/0853-9847	Q50497479
0853-9987	https://doaj.org/toc/0853-9987	Q50497478
0854-0039	https://doaj.org/toc/0854-0039	Q50497476
0854-0594	https://doaj.org/toc/0854-0594	Q50497475
0854-1272	https://doaj.org/toc/0854-1272	Q50497473
0854-1418	https://doaj.org/toc/0854-1418	Q50497468
0854-1442	https://doaj.org/toc/0854-1442	Q50497467
0854-1809	https://doaj.org/toc/0854-1809	Q50497465
0854-2880	https://doaj.org/toc/0854-2880	Q50497464
0854-3283	https://doaj.org/toc/0854-3283	Q50497463
0854-3429	https://doaj.org/toc/0854-3429	Q50497460
0854-4603	https://doaj.org/toc/0854-4603	Q50497458
0854-4735	https://doaj.org/toc/0854-4735	Q50497457
0854-5499	https://doaj.org/toc/0854-5499	Q50497455
0854-5510	https://doaj.org/toc/0854-5510	Q50497626
0854-5995	https://doaj.org/toc/0854-5995	Q50497452
0854-7106	https://doaj.org/toc/0854-7106	Q50497450
0854-7823	https://doaj.org/toc/0854-7823	Q50497448
0854-8277	https://doaj.org/toc/0854-8277	Q50497445
0854-8919	https://doaj.org/toc/0854-8919	Q50497444
0854-9028	https://doaj.org/toc/0854-9028	Q50497443
0857-1074	https://doaj.org/toc/0857-1074	Q50497442
0860-2107	https://doaj.org/toc/0860-2107	Q50497441
0860-7796	https://doaj.org/toc/0860-7796	Q50497440
0862-5468	https://doaj.org/toc/0862-5468	Q17416426
0864-0394	https://doaj.org/toc/0864-0394	Q50497437
0864-2125	https://doaj.org/toc/0864-2125	Q50497435
0864-2176	https://doaj.org/toc/0864-2176	Q50497433
0864-4462	https://doaj.org/toc/0864-4462	Q50497427
0864-4659	https://doaj.org/toc/0864-4659	Q50497426
0866-787X	https://doaj.org/toc/0866-787X	Q50497625
0867-8294	https://doaj.org/toc/0867-8294	Q50497424
0868-8257	https://doaj.org/toc/0868-8257	Q50497423
0871-018X	https://doaj.org/toc/0871-018X	Q50497422
0871-1569	https://doaj.org/toc/0871-1569	Q50497421
0871-164X	https://doaj.org/toc/0871-164X	Q50497420
0871-9187	https://doaj.org/toc/0871-9187	Q50497417
0872-0754	https://doaj.org/toc/0872-0754	Q50497416
0872-3419	https://doaj.org/toc/0872-3419	Q50497414
0872-8941	https://doaj.org/toc/0872-8941	Q50497412
0873-1233	https://doaj.org/toc/0873-1233	Q50497409
0873-3015	https://doaj.org/toc/0873-3015	Q50497406
0873-3600	https://doaj.org/toc/0873-3600	Q50497404
0873-366X	https://doaj.org/toc/0873-366X	Q50497401
0873-5670	https://doaj.org/toc/0873-5670	Q50497624
0873-6529	https://doaj.org/toc/0873-6529	Q50497622
0873-9870	https://doaj.org/toc/0873-9870	Q50497620
0874-0283	https://doaj.org/toc/0874-0283	Q50497617
0874-1409	https://doaj.org/toc/0874-1409	Q50497614
0874-5498	https://doaj.org/toc/0874-5498	Q50497615
0874-5560	https://doaj.org/toc/0874-5560	Q50497612
0921-142X	https://doaj.org/toc/0921-142X	Q50497609
0943-8246	https://doaj.org/toc/0943-8246	Q50497607
0969-7373	https://doaj.org/toc/0969-7373	Q50497604
0971-0426	https://doaj.org/toc/0971-0426	Q50497603
0971-3123	https://doaj.org/toc/0971-3123	Q50497600
0971-653X	https://doaj.org/toc/0971-653X	Q50497599
0971-8990	https://doaj.org/toc/0971-8990	Q50497598
0971-9962	https://doaj.org/toc/0971-9962	Q27722057
0972-6802	https://doaj.org/toc/0972-6802	Q50497597
0973-0311	https://doaj.org/toc/0973-0311	Q50814340
0973-3698	https://doaj.org/toc/0973-3698	Q28458037
0973-7200	https://doaj.org/toc/0973-7200	Q50497596
0974-0546	https://doaj.org/toc/0974-0546	Q50814339
0974-5009	https://doaj.org/toc/0974-5009	Q50497586
0974-7168	https://doaj.org/toc/0974-7168	Q50497585
0975-1254	https://doaj.org/toc/0975-1254	Q50497584
0975-2870	https://doaj.org/toc/0975-2870	Q50497583
0975-8151	https://doaj.org/toc/0975-8151	Q50497580
0976-0091	https://doaj.org/toc/0976-0091	Q50497579
0976-4003	https://doaj.org/toc/0976-4003	Q50497578
0976-5042	https://doaj.org/toc/0976-5042	Q50497575
0976-6561	https://doaj.org/toc/0976-6561	Q50497573
0976-7614	https://doaj.org/toc/0976-7614	Q50814338
0976-9099	https://doaj.org/toc/0976-9099	Q50497572
0987-6014	https://doaj.org/toc/0987-6014	Q50497839
0993-8516	https://doaj.org/toc/0993-8516	Q50497570
0994-5490	https://doaj.org/toc/0994-5490	Q50497569
1000-5137	https://doaj.org/toc/1000-5137	Q50497568
1000-7512	https://doaj.org/toc/1000-7512	Q50497567
1001-4381	https://doaj.org/toc/1001-4381	Q50497566
1001-9014	https://doaj.org/toc/1001-9014	Q50497563
1005-5053	https://doaj.org/toc/1005-5053	Q50497562
1006-754X	https://doaj.org/toc/1006-754X	Q50497561
1007-1237	https://doaj.org/toc/1007-1237	Q50497559
1007-2683	https://doaj.org/toc/1007-2683	Q50497556
1008-1542	https://doaj.org/toc/1008-1542	Q50497555
1010-9919	https://doaj.org/toc/1010-9919	Q50497554
1013-1922	https://doaj.org/toc/1013-1922	Q50497553
1013-4115	https://doaj.org/toc/1013-4115	Q50497552
1016-1007	https://doaj.org/toc/1016-1007	Q50497551
1016-1066	https://doaj.org/toc/1016-1066	Q50497549
1017-1274	https://doaj.org/toc/1017-1274	Q50497548
1017-1703	https://doaj.org/toc/1017-1703	Q50497546
1018-130X	https://doaj.org/toc/1018-130X	Q50497544
1018-1539	https://doaj.org/toc/1018-1539	Q50814337
1018-3639	https://doaj.org/toc/1018-3639	Q50497542
1018-3817	https://doaj.org/toc/1018-3817	Q50497540
1018-6441	https://doaj.org/toc/1018-6441	Q50497838
1019-214X	https://doaj.org/toc/1019-214X	Q50497836
1019-9403	https://doaj.org/toc/1019-9403	Q50497835
1021-447X	https://doaj.org/toc/1021-447X	Q50497833
1022-2588	https://doaj.org/toc/1022-2588	Q1939966
1022-8012	https://doaj.org/toc/1022-8012	Q50497832
1022-9825	https://doaj.org/toc/1022-9825	Q50497830
1023-6090	https://doaj.org/toc/1023-6090	Q50497826
1024-5936	https://doaj.org/toc/1024-5936	Q50497825
1025-0247	https://doaj.org/toc/1025-0247	Q50814335
1025-4285	https://doaj.org/toc/1025-4285	Q50497823
1025-9848	https://doaj.org/toc/1025-9848	Q50497822
1025-9945	https://doaj.org/toc/1025-9945	Q50497821
1026-1354	https://doaj.org/toc/1026-1354	Q50497819
1026-9185	https://doaj.org/toc/1026-9185	Q50497817
1026-9479	https://doaj.org/toc/1026-9479	Q50497776
1027-202X	https://doaj.org/toc/1027-202X	Q50497773
1027-3417	https://doaj.org/toc/1027-3417	Q50497771
1027-3727	https://doaj.org/toc/1027-3727	Q50497770
1027-4065	https://doaj.org/toc/1027-4065	Q50497767
1028-6918	https://doaj.org/toc/1028-6918	Q50497765
1028-8708	https://doaj.org/toc/1028-8708	Q50497763
1029-3027	https://doaj.org/toc/1029-3027	Q50814334
1029-3736	https://doaj.org/toc/1029-3736	Q50497762
1029-516X	https://doaj.org/toc/1029-516X	Q50497761
1029-5186	https://doaj.org/toc/1029-5186	Q50497760
1029-7448	https://doaj.org/toc/1029-7448	Q50497758
1029-7855	https://doaj.org/toc/1029-7855	Q50497755
1043-3805	https://doaj.org/toc/1043-3805	Q50497754
1055-6133	https://doaj.org/toc/1055-6133	Q50497751
1065-1136	https://doaj.org/toc/1065-1136	Q50497749
1074-2247	https://doaj.org/toc/1074-2247	Q50497748
1085-3545	https://doaj.org/toc/1085-3545	Q50497747
1085-7087	https://doaj.org/toc/1085-7087	Q50497746
1086-9751	https://doaj.org/toc/1086-9751	Q50497744
1094-5253	https://doaj.org/toc/1094-5253	Q50814333
1096-1291	https://doaj.org/toc/1096-1291	Q50497741
1102-6472	https://doaj.org/toc/1102-6472	Q50497739
1105-8919	https://doaj.org/toc/1105-8919	Q50497737
1108-9628	https://doaj.org/toc/1108-9628	Q50497736
1110-0621	https://doaj.org/toc/1110-0621	Q50497735
1110-0931	https://doaj.org/toc/1110-0931	Q50497734
1110-1164	https://doaj.org/toc/1110-1164	Q50497733
1110-161X	https://doaj.org/toc/1110-161X	Q50497732
1110-1849	https://doaj.org/toc/1110-1849	Q50497731
1110-256X	https://doaj.org/toc/1110-256X	Q50497730
1110-2608	https://doaj.org/toc/1110-2608	Q50497729
1110-4929	https://doaj.org/toc/1110-4929	Q50497728
1110-578X	https://doaj.org/toc/1110-578X	Q50497727
1110-6131	https://doaj.org/toc/1110-6131	Q50497726
1110-8630	https://doaj.org/toc/1110-8630	Q50497723
1110-8665	https://doaj.org/toc/1110-8665	Q50497722
1110-9823	https://doaj.org/toc/1110-9823	Q50497720
1111-5041	https://doaj.org/toc/1111-5041	Q50497973
1112-3613	https://doaj.org/toc/1112-3613	Q50497972
1112-3680	https://doaj.org/toc/1112-3680	Q50497971
1112-4776	https://doaj.org/toc/1112-4776	Q3428694
1112-5020	https://doaj.org/toc/1112-5020	Q50497969
1112-5209	https://doaj.org/toc/1112-5209	Q50497968
1112-7686	https://doaj.org/toc/1112-7686	Q50497966
1112-9867	https://doaj.org/toc/1112-9867	Q50497962
1114-6834	https://doaj.org/toc/1114-6834	Q50497961
1114-8500	https://doaj.org/toc/1114-8500	Q50497960
1114-8802	https://doaj.org/toc/1114-8802	Q50497959
1122-9365	https://doaj.org/toc/1122-9365	Q50497958
1123-7023	https://doaj.org/toc/1123-7023	Q50497955
1125-3789	https://doaj.org/toc/1125-3789	Q50497954
1125-4718	https://doaj.org/toc/1125-4718	Q50497953
1127-1124	https://doaj.org/toc/1127-1124	Q50497951
1128-5656	https://doaj.org/toc/1128-5656	Q50497950
1128-8132	https://doaj.org/toc/1128-8132	Q50497947
1129-8596	https://doaj.org/toc/1129-8596	Q50497946
1130-0531	https://doaj.org/toc/1130-0531	Q50497943
1130-0558	https://doaj.org/toc/1130-0558	Q50497941
1130-2127	https://doaj.org/toc/1130-2127	Q50497940
1130-2887	https://doaj.org/toc/1130-2887	Q50497937
1130-2968	https://doaj.org/toc/1130-2968	Q50497936
1130-3743	https://doaj.org/toc/1130-3743	Q50497934
1130-5029	https://doaj.org/toc/1130-5029	Q50497930
1130-5274	https://doaj.org/toc/1130-5274	Q50497929
1130-5509	https://doaj.org/toc/1130-5509	Q50497926
1131-5350	https://doaj.org/toc/1131-5350	Q50497925
1131-5598	https://doaj.org/toc/1131-5598	Q50497924
1131-7698	https://doaj.org/toc/1131-7698	Q50497922
1131-9429	https://doaj.org/toc/1131-9429	Q50497920
1132-1296	https://doaj.org/toc/1132-1296	Q50497917
1132-1873	https://doaj.org/toc/1132-1873	Q50497916
1132-192X	https://doaj.org/toc/1132-192X	Q50497915
1132-2217	https://doaj.org/toc/1132-2217	Q50497910
1132-239X	https://doaj.org/toc/1132-239X	Q50497909
1133-0740	https://doaj.org/toc/1133-0740	Q50497907
1133-0953	https://doaj.org/toc/1133-0953	Q50497905
1133-1127	https://doaj.org/toc/1133-1127	Q50497903
1133-3677	https://doaj.org/toc/1133-3677	Q50497901
1133-682X	https://doaj.org/toc/1133-682X	Q50497900
1134-0258	https://doaj.org/toc/1134-0258	Q50497898
1134-4032	https://doaj.org/toc/1134-4032	Q50814332
1134-6035	https://doaj.org/toc/1134-6035	Q50497897
1134-928X	https://doaj.org/toc/1134-928X	Q50497894
1134-993X	https://doaj.org/toc/1134-993X	Q50497892
1135-2523	https://doaj.org/toc/1135-2523	Q50497890
1135-416X	https://doaj.org/toc/1135-416X	Q50497889
1135-4178	https://doaj.org/toc/1135-4178	Q50497887
1135-6618	https://doaj.org/toc/1135-6618	Q50497885
1135-755X	https://doaj.org/toc/1135-755X	Q50497883
1135-9250	https://doaj.org/toc/1135-9250	Q50814331
1135-9730	https://doaj.org/toc/1135-9730	Q50498082
1136-2464	https://doaj.org/toc/1136-2464	Q50498080
1136-3169	https://doaj.org/toc/1136-3169	Q50498077
1136-5773	https://doaj.org/toc/1136-5773	Q50498076
1136-5781	https://doaj.org/toc/1136-5781	Q50498075
1136-758X	https://doaj.org/toc/1136-758X	Q50498073
1137-3601	https://doaj.org/toc/1137-3601	Q50498072
1137-8654	https://doaj.org/toc/1137-8654	Q50498069
1137-8778	https://doaj.org/toc/1137-8778	Q50498067
1138-2783	https://doaj.org/toc/1138-2783	Q50498066
1138-3305	https://doaj.org/toc/1138-3305	Q50498062
1138-414X	https://doaj.org/toc/1138-414X	Q50498059
1138-4891	https://doaj.org/toc/1138-4891	Q50498058
1138-5774	https://doaj.org/toc/1138-5774	Q50498057
1138-5820	https://doaj.org/toc/1138-5820	Q50814330
1138-8579	https://doaj.org/toc/1138-8579	Q50498056
1138-9737	https://doaj.org/toc/1138-9737	Q50814328
1138-9877	https://doaj.org/toc/1138-9877	Q50814325
1139-0107	https://doaj.org/toc/1139-0107	Q50498055
1139-1723	https://doaj.org/toc/1139-1723	Q50498051
1139-5737	https://doaj.org/toc/1139-5737	Q50498050
1139-613X	https://doaj.org/toc/1139-613X	Q50498049
1139-7365	https://doaj.org/toc/1139-7365	Q50498046
1168-1446	https://doaj.org/toc/1168-1446	Q50498044
1178-6221	https://doaj.org/toc/1178-6221	Q50807217
1179-0776	https://doaj.org/toc/1179-0776	Q50814324
1179-4984	https://doaj.org/toc/1179-4984	Q15758264
1179-5603	https://doaj.org/toc/1179-5603	Q50814323
1179-5727	https://doaj.org/toc/1179-5727	Q50814322
1179-7665	https://doaj.org/toc/1179-7665	Q50498043
1179-7673	https://doaj.org/toc/1179-7673	Q15816228
1179-8483	https://doaj.org/toc/1179-8483	Q50432147
1179-8602	https://doaj.org/toc/1179-8602	Q50814321
