journal,issn
http://www.wikidata.org/entity/Q1803761,0949-2305
http://www.wikidata.org/entity/Q1807962,0038-0938
http://www.wikidata.org/entity/Q1807962,1573-093X
http://www.wikidata.org/entity/Q1809792,1140-5740
http://www.wikidata.org/entity/Q1810221,1764-2507
http://www.wikidata.org/entity/Q1820869,1616-2099
http://www.wikidata.org/entity/Q1827106,0934-7178
http://www.wikidata.org/entity/Q1839797,0047-6374
http://www.wikidata.org/entity/Q1839797,1872-6216
http://www.wikidata.org/entity/Q1850265,1050-1738
http://www.wikidata.org/entity/Q1850265,1873-2615
http://www.wikidata.org/entity/Q1852096,0002-1962
http://www.wikidata.org/entity/Q1852096,0890-8524
http://www.wikidata.org/entity/Q1852096,1435-0645
http://www.wikidata.org/entity/Q1853557,1335-4051
http://www.wikidata.org/entity/Q1868382,0344-7146
http://www.wikidata.org/entity/Q1869064,0260-9592
http://www.wikidata.org/entity/Q1876083,2269-5699
http://www.wikidata.org/entity/Q1893837,1087-0156
http://www.wikidata.org/entity/Q1893837,1546-1696
http://www.wikidata.org/entity/Q1908971,1861-8006
http://www.wikidata.org/entity/Q1914259,0743-3530
http://www.wikidata.org/entity/Q1916314,1424-3636
http://www.wikidata.org/entity/Q1916565,0342-9601
http://www.wikidata.org/entity/Q1920198,1097-3370
http://www.wikidata.org/entity/Q1932501,1432-6000
http://www.wikidata.org/entity/Q1933255,0907-4449
http://www.wikidata.org/entity/Q1933255,1399-0047
http://www.wikidata.org/entity/Q1938839,0355-1792
http://www.wikidata.org/entity/Q1939819,0003-4975
http://www.wikidata.org/entity/Q1939819,1552-6259
http://www.wikidata.org/entity/Q1941393,0949-586X
http://www.wikidata.org/entity/Q1942266,0896-0801
http://www.wikidata.org/entity/Q1946633,1245-527X
http://www.wikidata.org/entity/Q1946723,0326-1301
http://www.wikidata.org/entity/Q1953273,1092-6690
http://www.wikidata.org/entity/Q1953273,1541-8480
http://www.wikidata.org/entity/Q1955043,1042-0533
http://www.wikidata.org/entity/Q1955043,1520-6300
http://www.wikidata.org/entity/Q1956531,0933-7407
http://www.wikidata.org/entity/Q1956531,1439-0507
http://www.wikidata.org/entity/Q1957433,0863-7113
http://www.wikidata.org/entity/Q1958568,1011-2367
http://www.wikidata.org/entity/Q1960016,0965-0393
http://www.wikidata.org/entity/Q1960016,1361-651X
http://www.wikidata.org/entity/Q1962302,0027-5514
http://www.wikidata.org/entity/Q1962302,1557-2536
http://www.wikidata.org/entity/Q1967031,0003-9098
http://www.wikidata.org/entity/Q1969973,0028-0712
http://www.wikidata.org/entity/Q1972753,0733-9437
http://www.wikidata.org/entity/Q1973518,0378-4290
http://www.wikidata.org/entity/Q1976069,1569-4410
http://www.wikidata.org/entity/Q2153690,1573-0875
http://www.wikidata.org/entity/Q2160741,1572-9567
http://www.wikidata.org/entity/Q2160847,1896-4362
http://www.wikidata.org/entity/Q2166402,1661-9277
http://www.wikidata.org/entity/Q2177807,1662-453X
http://www.wikidata.org/entity/Q2177807,1662-4548
http://www.wikidata.org/entity/Q2190736,1574-7891
http://www.wikidata.org/entity/Q2190736,1878-0261
http://www.wikidata.org/entity/Q2196617,1471-6828
http://www.wikidata.org/entity/Q2203199,1572-1000
http://www.wikidata.org/entity/Q2203199,1873-1597
http://www.wikidata.org/entity/Q2208481,1465-5411
http://www.wikidata.org/entity/Q2208481,1465-542X
http://www.wikidata.org/entity/Q2217234,0558-3624
http://www.wikidata.org/entity/Q2221073,1474-9718
http://www.wikidata.org/entity/Q2221073,1474-9726
http://www.wikidata.org/entity/Q2224402,0039-9604
http://www.wikidata.org/entity/Q2230701,0031-9430
http://www.wikidata.org/entity/Q2231629,0368-2811
http://www.wikidata.org/entity/Q2231629,1465-3621
http://www.wikidata.org/entity/Q2233439,1386-5056
http://www.wikidata.org/entity/Q2233439,1872-8243
http://www.wikidata.org/entity/Q2234083,0922-6435
http://www.wikidata.org/entity/Q2234083,1572-9508
http://www.wikidata.org/entity/Q2234742,0003-4746
http://www.wikidata.org/entity/Q2234742,1744-7348
http://www.wikidata.org/entity/Q2244502,1568-1386
http://www.wikidata.org/entity/Q2255907,0258-7661
http://www.wikidata.org/entity/Q2255907,1661-3686
http://www.wikidata.org/entity/Q2257921,1865-3146
http://www.wikidata.org/entity/Q2260191,0036-8296
http://www.wikidata.org/entity/Q2260380,0301-5629
http://www.wikidata.org/entity/Q2260380,1879-291X
http://www.wikidata.org/entity/Q2261043,1744-4292
http://www.wikidata.org/entity/Q2261280,0893-133X
http://www.wikidata.org/entity/Q2261280,1740-634X
http://www.wikidata.org/entity/Q2261546,0018-067X
http://www.wikidata.org/entity/Q2261546,1365-2540
http://www.wikidata.org/entity/Q2264592,0079-6336
http://www.wikidata.org/entity/Q2264592,1873-2186
http://www.wikidata.org/entity/Q2264969,1523-3790
http://www.wikidata.org/entity/Q2266344,1618-6168
http://www.wikidata.org/entity/Q2270191,1366-3135
http://www.wikidata.org/entity/Q2282780,1540-7993
http://www.wikidata.org/entity/Q2284414,1098-0121
http://www.wikidata.org/entity/Q2284414,1550-235X
http://www.wikidata.org/entity/Q2291247,1939-1374
http://www.wikidata.org/entity/Q2293947,0721-7269
http://www.wikidata.org/entity/Q2293947,0946-2171
http://www.wikidata.org/entity/Q2293947,1432-0649
http://www.wikidata.org/entity/Q2296252,0360-3016
http://www.wikidata.org/entity/Q2296252,1879-355X
http://www.wikidata.org/entity/Q2300658,1432-9123
http://www.wikidata.org/entity/Q2306079,2070-4674
http://www.wikidata.org/entity/Q2312555,0034-4877
http://www.wikidata.org/entity/Q2312555,1879-0674
http://www.wikidata.org/entity/Q2313055,1994-0416
http://www.wikidata.org/entity/Q2313055,1994-0424
http://www.wikidata.org/entity/Q2313172,2049-4300
http://www.wikidata.org/entity/Q2317902,0304-3959
http://www.wikidata.org/entity/Q2317902,1872-6623
http://www.wikidata.org/entity/Q2332669,0301-634X
http://www.wikidata.org/entity/Q2332669,1432-2099
http://www.wikidata.org/entity/Q2339516,0940-6905
http://www.wikidata.org/entity/Q2344102,1429-4834
http://www.wikidata.org/entity/Q2345728,0748-7983
http://www.wikidata.org/entity/Q2345728,1532-2157
http://www.wikidata.org/entity/Q2358439,0942-7635
http://www.wikidata.org/entity/Q2363233,0491-4546
http://www.wikidata.org/entity/Q2364232,1574-1818
http://www.wikidata.org/entity/Q2364419,0196-3570
http://www.wikidata.org/entity/Q2364419,1535-9492
http://www.wikidata.org/entity/Q2366246,1011-6842
http://www.wikidata.org/entity/Q2373562,0005-1098
http://www.wikidata.org/entity/Q2376021,0936-5214
http://www.wikidata.org/entity/Q2376021,1437-2096
http://www.wikidata.org/entity/Q2377686,0081-1947
http://www.wikidata.org/entity/Q2377686,0081-1955
http://www.wikidata.org/entity/Q2381166,0722-8821
http://www.wikidata.org/entity/Q2384972,0143-2087
http://www.wikidata.org/entity/Q2384972,1099-1514
http://www.wikidata.org/entity/Q2386081,1616-8992
http://www.wikidata.org/entity/Q2395669,0365-5806
http://www.wikidata.org/entity/Q2396083,0343-6993
http://www.wikidata.org/entity/Q2396083,1866-7414
http://www.wikidata.org/entity/Q2396619,0839-296X
http://www.wikidata.org/entity/Q2399185,1634-0744
http://www.wikidata.org/entity/Q2399185,1765-2553
http://www.wikidata.org/entity/Q2400730,0104-5431
http://www.wikidata.org/entity/Q2401065,0195-9271
http://www.wikidata.org/entity/Q2401065,1866-6892
http://www.wikidata.org/entity/Q2401065,1866-6906
http://www.wikidata.org/entity/Q2402845,0032-0781
http://www.wikidata.org/entity/Q2402845,1471-9053
http://www.wikidata.org/entity/Q2404489,0894-0347
http://www.wikidata.org/entity/Q2404489,1088-6834
http://www.wikidata.org/entity/Q2404679,0219-6336
http://www.wikidata.org/entity/Q2404679,1793-6888
http://www.wikidata.org/entity/Q2405201,0279-6848
http://www.wikidata.org/entity/Q2408476,0934-8824
http://www.wikidata.org/entity/Q2364232,1878-0563
http://www.wikidata.org/entity/Q2364419,1945-8134
http://www.wikidata.org/entity/Q2373562,1873-2836
http://www.wikidata.org/entity/Q2412273,0095-6848
http://www.wikidata.org/entity/Q2412273,1549-4721
http://www.wikidata.org/entity/Q2413154,1778-865X
http://www.wikidata.org/entity/Q2418993,1612-6165
http://www.wikidata.org/entity/Q2419434,0040-5965
http://www.wikidata.org/entity/Q2420699,0260-4639
http://www.wikidata.org/entity/Q2420699,0889-8561
http://www.wikidata.org/entity/Q2420699,1557-8607
http://www.wikidata.org/entity/Q2429811,0927-6505
http://www.wikidata.org/entity/Q2429811,1873-2852
http://www.wikidata.org/entity/Q2436586,0930-0791
http://www.wikidata.org/entity/Q2438380,0796-157X
http://www.wikidata.org/entity/Q2444691,1533-5399
http://www.wikidata.org/entity/Q2444691,1557-6051
http://www.wikidata.org/entity/Q2446733,0265-3818
http://www.wikidata.org/entity/Q2448056,1556-0864
http://www.wikidata.org/entity/Q2448056,1556-1380
http://www.wikidata.org/entity/Q2450715,0165-1773
http://www.wikidata.org/entity/Q2450715,0168-275X
http://www.wikidata.org/entity/Q2450715,1386-9469
http://www.wikidata.org/entity/Q2451465,0167-7799
http://www.wikidata.org/entity/Q2451468,0168-9525
http://www.wikidata.org/entity/Q2463285,0263-8878
http://www.wikidata.org/entity/Q2464036,2044-5385
http://www.wikidata.org/entity/Q2469587,0130-7673
http://www.wikidata.org/entity/Q2470076,1444-6162
http://www.wikidata.org/entity/Q2470076,1445-6664
http://www.wikidata.org/entity/Q2471539,0021-8995
http://www.wikidata.org/entity/Q2471539,1097-4628
http://www.wikidata.org/entity/Q2473342,0091-6331
http://www.wikidata.org/entity/Q2473342,1538-3008
http://www.wikidata.org/entity/Q2486487,0375-0442
http://www.wikidata.org/entity/Q2493574,0273-1177
http://www.wikidata.org/entity/Q2495765,0041-9079
http://www.wikidata.org/entity/Q2496821,0188-2392
http://www.wikidata.org/entity/Q2499216,0947-9155
http://www.wikidata.org/entity/Q2509511,1062-7995
http://www.wikidata.org/entity/Q2509511,1099-159X
http://www.wikidata.org/entity/Q2513217,1610-7691
http://www.wikidata.org/entity/Q2516101,0341-2148
http://www.wikidata.org/entity/Q2518171,0342-2429
http://www.wikidata.org/entity/Q2518148,1616-1963
http://www.wikidata.org/entity/Q2522975,1614-2500
http://www.wikidata.org/entity/Q2523717,0340-8728
http://www.wikidata.org/entity/Q2529832,1111-0333
http://www.wikidata.org/entity/Q2531394,0028-825X
http://www.wikidata.org/entity/Q2534341,0114-0671
http://www.wikidata.org/entity/Q2534341,0301-5521
http://www.wikidata.org/entity/Q2560341,0360-3997
http://www.wikidata.org/entity/Q2560341,1573-2576
http://www.wikidata.org/entity/Q2574927,1064-2285
http://www.wikidata.org/entity/Q2584927,0002-9327
http://www.wikidata.org/entity/Q2584927,1080-6377
http://www.wikidata.org/entity/Q2588162,0173-1564
http://www.wikidata.org/entity/Q2592503,1430-8363
http://www.wikidata.org/entity/Q2596718,1099-5129
http://www.wikidata.org/entity/Q2596718,1532-2092
http://www.wikidata.org/entity/Q2599081,0044-0108
http://www.wikidata.org/entity/Q2599081,0196-965X
http://www.wikidata.org/entity/Q2600566,0009-2614
http://www.wikidata.org/entity/Q2600566,1873-4448
http://www.wikidata.org/entity/Q2606048,0044-0027
http://www.wikidata.org/entity/Q2606048,1063-7788
http://www.wikidata.org/entity/Q2606048,1562-692X
http://www.wikidata.org/entity/Q2606446,1384-6175
http://www.wikidata.org/entity/Q2606446,1573-7624
http://www.wikidata.org/entity/Q2607383,1076-7460
http://www.wikidata.org/entity/Q2607383,1751-715X
http://www.wikidata.org/entity/Q2611215,0003-0589
http://www.wikidata.org/entity/Q2611215,1099-209X
http://www.wikidata.org/entity/Q2611215,1874-9380
http://www.wikidata.org/entity/Q2617497,0065-227X
http://www.wikidata.org/entity/Q2618733,1051-5364
http://www.wikidata.org/entity/Q2624005,0937-4477
http://www.wikidata.org/entity/Q2624005,1434-4726
http://www.wikidata.org/entity/Q2625859,0927-7765
http://www.wikidata.org/entity/Q2626407,0740-4921
http://www.wikidata.org/entity/Q2627169,1054-660X
http://www.wikidata.org/entity/Q2627169,1555-6611
http://www.wikidata.org/entity/Q2628833,0377-8401
http://www.wikidata.org/entity/Q2647982,0167-7659
http://www.wikidata.org/entity/Q2647982,1573-7233
http://www.wikidata.org/entity/Q2649377,0895-2310
http://www.wikidata.org/entity/Q2649377,1572-736X
http://www.wikidata.org/entity/Q2651813,0167-6393
http://www.wikidata.org/entity/Q2653025,0024-4066
http://www.wikidata.org/entity/Q2653025,1095-8312
http://www.wikidata.org/entity/Q2665050,0300-5860
http://www.wikidata.org/entity/Q2665050,1861-0684
http://www.wikidata.org/entity/Q2665050,1861-0692
http://www.wikidata.org/entity/Q2669315,0036-1402
http://www.wikidata.org/entity/Q2669315,0363-0129
http://www.wikidata.org/entity/Q2669315,0887-4603
http://www.wikidata.org/entity/Q2669315,1095-7138
http://www.wikidata.org/entity/Q2669813,0066-782X
http://www.wikidata.org/entity/Q2669813,1678-4170
http://www.wikidata.org/entity/Q2670194,0926-860X
http://www.wikidata.org/entity/Q1924863,1744-3091
http://www.wikidata.org/entity/Q1941868,1868-9809
http://www.wikidata.org/entity/Q1946723,1851-9636
http://www.wikidata.org/entity/Q1954915,1745-6150
http://www.wikidata.org/entity/Q1967031,1612-9199
http://www.wikidata.org/entity/Q1972753,1943-4774
http://www.wikidata.org/entity/Q1973518,1872-6852
http://www.wikidata.org/entity/Q1975106,1670-567X
http://www.wikidata.org/entity/Q1976069,1569-4429
http://www.wikidata.org/entity/Q1979038,1612-9245
http://www.wikidata.org/entity/Q1979442,0548-2682
http://www.wikidata.org/entity/Q1979603,0548-2836
http://www.wikidata.org/entity/Q1979865,1439-6351
http://www.wikidata.org/entity/Q1987455,0867-2237
http://www.wikidata.org/entity/Q1990750,0024-4082
http://www.wikidata.org/entity/Q1990750,1096-3642
http://www.wikidata.org/entity/Q1992656,0737-4038
http://www.wikidata.org/entity/Q1992656,1537-1719
http://www.wikidata.org/entity/Q2002966,0942-7244
http://www.wikidata.org/entity/Q2004936,1424-9383
http://www.wikidata.org/entity/Q2019513,0253-6102
http://www.wikidata.org/entity/Q2019513,1572-9494
http://www.wikidata.org/entity/Q2023967,1120-3544
http://www.wikidata.org/entity/Q2030010,0170-8406
http://www.wikidata.org/entity/Q2030010,1741-3044
http://www.wikidata.org/entity/Q2031994,0039-7857
http://www.wikidata.org/entity/Q2031994,1573-0964
http://www.wikidata.org/entity/Q2035698,1800-6264
http://www.wikidata.org/entity/Q2038698,1052-2948
http://www.wikidata.org/entity/Q2046910,0966-8519
http://www.wikidata.org/entity/Q2047821,1567-4223
http://www.wikidata.org/entity/Q2047821,1873-7846
http://www.wikidata.org/entity/Q2051061,1931-4957
http://www.wikidata.org/entity/Q2051879,1574-0153
http://www.wikidata.org/entity/Q2052308,1769-860X
http://www.wikidata.org/entity/Q2053024,0073-8077
http://www.wikidata.org/entity/Q2053024,1934-4716
http://www.wikidata.org/entity/Q2053322,0927-3336
http://www.wikidata.org/entity/Q2058520,1573-4617
http://www.wikidata.org/entity/Q2061144,1551-319X
http://www.wikidata.org/entity/Q2061402,0921-8890
http://www.wikidata.org/entity/Q2061402,1872-793X
http://www.wikidata.org/entity/Q2071903,0018-0238
http://www.wikidata.org/entity/Q2071903,0246-0211
http://www.wikidata.org/entity/Q2071903,1424-0637
http://www.wikidata.org/entity/Q2071903,1424-0661
http://www.wikidata.org/entity/Q2072490,1300-011X
http://www.wikidata.org/entity/Q2076422,1096-6919
http://www.wikidata.org/entity/Q2088286,0031-8159
http://www.wikidata.org/entity/Q2093427,0955-3002
http://www.wikidata.org/entity/Q2093446,0748-7304
http://www.wikidata.org/entity/Q2093427,1362-3095
http://www.wikidata.org/entity/Q2093446,1552-4531
http://www.wikidata.org/entity/Q2095955,1322-5235
http://www.wikidata.org/entity/Q2100134,1617-822X
http://www.wikidata.org/entity/Q2105345,0340-3718
http://www.wikidata.org/entity/Q2108225,1471-003X
http://www.wikidata.org/entity/Q2108225,1471-0048
http://www.wikidata.org/entity/Q2108353,1751-5793
http://www.wikidata.org/entity/Q2108418,1755-3180
http://www.wikidata.org/entity/Q2111439,0032-9053
http://www.wikidata.org/entity/Q2114540,0033-2488
http://www.wikidata.org/entity/Q2115162,1256-0464
http://www.wikidata.org/entity/Q2120255,0899-0042
http://www.wikidata.org/entity/Q2120255,1520-636X
http://www.wikidata.org/entity/Q2122804,1660-3397
http://www.wikidata.org/entity/Q2124369,0026-8976
http://www.wikidata.org/entity/Q2124369,1362-3028
http://www.wikidata.org/entity/Q2126419,0033-8230
http://www.wikidata.org/entity/Q2126830,1439-8702
http://www.wikidata.org/entity/Q2126905,1616-301X
http://www.wikidata.org/entity/Q2126905,1616-3028
http://www.wikidata.org/entity/Q2134415,1071-9164
http://www.wikidata.org/entity/Q2134415,1532-8414
http://www.wikidata.org/entity/Q2135358,0342-1945
http://www.wikidata.org/entity/Q2138805,0273-2300
http://www.wikidata.org/entity/Q2138805,1096-0295
http://www.wikidata.org/entity/Q2140097,1042-296X
http://www.wikidata.org/entity/Q2140097,1545-5955
http://www.wikidata.org/entity/Q2140097,1558-3783
http://www.wikidata.org/entity/Q2145582,1830-7396
http://www.wikidata.org/entity/Q2147786,0035-4473
http://www.wikidata.org/entity/Q2151821,0250-6335
http://www.wikidata.org/entity/Q2151821,0973-7758
http://www.wikidata.org/entity/Q2153239,0962-8436
http://www.wikidata.org/entity/Q2153230,1364-503X
http://www.wikidata.org/entity/Q2153230,1471-2962
http://www.wikidata.org/entity/Q2153239,1471-2970
http://www.wikidata.org/entity/Q2153690,0169-6149
http://www.wikidata.org/entity/Q2153690,0302-1688
http://www.wikidata.org/entity/Q2160741,0195-928X
http://www.wikidata.org/entity/Q2183450,0044-2232
http://www.wikidata.org/entity/Q2196617,0004-8402
http://www.wikidata.org/entity/Q2203661,0021-3551
http://www.wikidata.org/entity/Q2213041,0946-7076
http://www.wikidata.org/entity/Q2213041,1099-8047
http://www.wikidata.org/entity/Q2213041,1432-1858
http://www.wikidata.org/entity/Q2213845,0036-3375
http://www.wikidata.org/entity/Q2403761,1573-4617
http://www.wikidata.org/entity/Q41834340,0946-7076
http://www.wikidata.org/entity/Q2625859,1873-4367
http://www.wikidata.org/entity/Q2628833,1873-2216
http://www.wikidata.org/entity/Q2648880,1866-2439
http://www.wikidata.org/entity/Q2651813,1872-7182
http://www.wikidata.org/entity/Q2666625,1875-1970
http://www.wikidata.org/entity/Q2666937,2211-4408
